Date,Open,High,Low,Close
3/27/2009,0.000000,0.042857,-0.261429,-0.197143
3/30/2009,0.000000,0.071429,-0.271429,-0.002857
3/31/2009,0.000000,0.285715,-0.064285,-0.047142
4/1/2009,0.000000,0.701428,-0.028571,0.657143
4/2/2009,0.000000,0.658572,-0.051427,0.367144
4/3/2009,0.000000,0.277143,-0.095715,0.257143
4/6/2009,0.000000,0.544285,-0.237142,0.501429
4/7/2009,0.000000,0.020001,-0.334285,-0.218570
4/8/2009,0.000000,0.194286,-0.121428,0.127144
4/9/2009,0.000000,0.225714,-0.065714,0.164286
4/13/2009,0.000000,0.138573,-0.144285,0.030001
4/14/2009,0.000000,0.085714,-0.331429,-0.180001
4/15/2009,0.000000,0.150000,-0.205713,0.062857
4/16/2009,0.000000,0.565714,-0.057144,0.322857
4/17/2009,0.000000,0.438572,-0.132856,0.320000
4/20/2009,0.000000,0.180001,-0.367141,-0.175714
4/21/2009,0.000000,0.464287,-0.041427,0.410000
4/22/2009,0.000000,0.388571,-0.204287,-0.160000
4/23/2009,0.000000,0.082857,-0.444287,-0.174286
4/24/2009,0.000000,0.071428,-0.238572,-0.105713
4/27/2009,0.000000,0.300001,-0.034284,0.261429
4/28/2009,0.000000,0.408572,-0.012857,0.078572
4/29/2009,0.000000,0.285715,-0.145713,0.041428
4/30/2009,0.000000,0.111428,-0.185714,-0.055715
5/1/2009,0.000000,0.307144,0.000000,0.205715
5/4/2009,0.000000,0.572857,-0.080000,0.547144
5/5/2009,0.000000,0.158572,-0.090000,0.137142
5/6/2009,0.000000,0.024286,-0.444284,-0.118570
5/7/2009,0.000000,0.008572,-0.632856,-0.467142
5/8/2009,0.000000,0.312857,-0.397142,0.021429
5/11/2009,0.000000,0.512855,-0.035715,0.314285
5/12/2009,0.000000,0.021429,-0.901429,-0.734286
5/13/2009,0.000000,0.115713,-0.547144,-0.531429
5/14/2009,0.000000,0.535713,-0.011429,0.452856
5/15/2009,0.000000,0.328571,-0.101427,0.014286
5/18/2009,0.000000,0.424286,-0.308570,0.417143
5/19/2009,0.000000,0.355713,-0.154288,0.090000
5/20/2009,0.000000,0.225713,-0.332857,-0.251429
5/21/2009,0.000000,0.232858,-0.322857,-0.138571
5/22/2009,0.000000,0.018572,-0.328571,-0.221428
5/26/2009,0.000000,0.867144,-0.030001,0.860001
5/27/2009,0.000000,0.457144,-0.124285,0.181429
5/28/2009,0.000000,0.277144,-0.202856,0.231428
5/29/2009,0.000000,0.072857,-0.220000,0.059999
6/1/2009,0.000000,0.502857,-0.067142,0.411429
6/2/2009,0.000000,0.335714,-0.091429,0.071428
6/3/2009,0.000000,0.158571,-0.132856,0.135714
6/4/2009,0.000000,0.578571,-0.012858,0.515714
6/5/2009,0.000000,0.155714,-0.300002,-0.091429
6/8/2009,0.000000,0.058573,-0.627142,0.004286
6/9/2009,0.000000,0.107143,-0.465714,-0.155714
6/10/2009,0.000000,0.010000,-0.568571,-0.289999
6/11/2009,0.000000,0.287142,-0.142859,0.057142
6/12/2009,0.000000,0.041429,-0.395714,-0.262858
6/15/2009,0.000000,0.131428,-0.160000,0.011429
6/16/2009,0.000000,0.258571,-0.080000,-0.044287
6/17/2009,0.000000,0.111428,-0.305715,-0.155714
6/18/2009,0.000000,0.269999,-0.074285,-0.032858
6/19/2009,0.000000,0.204287,-0.167143,0.201429
6/22/2009,0.000000,0.127142,-0.620001,-0.471428
6/23/2009,0.000000,0.078571,-0.502857,-0.341429
6/24/2009,0.000000,0.297142,-0.080000,0.114284
6/25/2009,0.000000,0.635715,-0.077143,0.587143
6/26/2009,0.000000,0.538573,-0.007143,0.378573
6/29/2009,0.000000,0.069999,-0.274287,-0.212857
6/30/2009,0.000000,0.174284,-0.111429,-0.021429
7/1/2009,0.000000,0.165714,-0.139999,-0.095715
7/2/2009,0.000000,0.225713,-0.208573,-0.175715
7/6/2009,0.000000,0.041430,-0.350000,-0.012857
7/7/2009,0.000000,0.171429,-0.471430,-0.440001
7/8/2009,0.000000,0.302856,-0.214285,0.185715
7/9/2009,0.000000,0.032856,-0.261429,-0.200000
7/10/2009,0.000000,0.375716,-0.002857,0.311430
7/13/2009,0.000000,0.400000,-0.287144,0.400000
7/14/2009,0.000000,0.164286,-0.124287,0.034285
7/15/2009,0.000000,0.280001,-0.102855,0.262858
7/16/2009,0.000000,0.322857,-0.027144,0.251429
7/17/2009,0.000000,0.420000,-0.064285,0.381430
7/20/2009,0.000000,0.252857,-0.340000,-0.051428
7/21/2009,0.000000,0.020000,-0.505714,-0.254286
7/22/2009,0.000000,0.134284,-0.240002,-0.150002
7/23/2009,0.000000,0.258572,-0.152856,0.170000
7/24/2009,0.000000,0.435714,-0.064286,0.434286
7/27/2009,0.000000,0.101429,-0.415714,-0.009999
7/28/2009,0.000000,0.174285,-0.182858,0.159999
7/29/2009,0.000000,0.221428,-0.092858,0.161428
7/30/2009,0.000000,0.431429,-0.028572,0.155714
7/31/2009,0.000000,0.287142,-0.011428,0.057143
8/3/2009,0.000000,0.204285,-0.048573,0.174286
8/4/2009,0.000000,0.091429,-0.102858,0.088572
8/5/2009,0.000000,0.234285,-0.220002,-0.091429
8/6/2009,0.000000,0.132859,-0.355714,-0.238571
8/7/2009,0.000000,0.158571,-0.098572,0.002857
8/10/2009,0.000000,0.134285,-0.285715,-0.134285
8/11/2009,0.000000,0.098572,-0.258572,-0.122856
8/12/2009,0.000000,0.594286,-0.012858,0.394287
8/13/2009,0.000000,0.288573,-0.021427,0.252857
8/14/2009,0.000000,0.041430,-0.344286,-0.165714
8/17/2009,0.000000,0.005715,-0.590000,-0.565715
8/18/2009,0.000000,0.372856,-0.031429,0.338572
8/19/2009,0.000000,0.364286,-0.042856,0.264286
8/20/2009,0.000000,0.248571,-0.052856,0.192858
8/21/2009,0.000000,0.245714,-0.121430,0.224285
8/24/2009,0.000000,0.084286,-0.264284,-0.151428
8/25/2009,0.000000,0.211430,-0.047142,-0.008569
8/26/2009,0.000000,0.090000,-0.308571,-0.215714
8/27/2009,0.000000,0.117142,-0.560001,0.100001
8/28/2009,0.000000,0.031427,-0.534287,-0.317145
8/31/2009,0.000000,0.098571,-0.237143,0.007143
9/1/2009,0.000000,0.287144,-0.435714,-0.384285
9/2/2009,0.000000,0.427143,-0.072857,0.080000
9/3/2009,0.000000,0.094286,-0.205715,0.015713
9/4/2009,0.000000,0.488572,-0.027141,0.432858
9/8/2009,0.000000,0.022857,-0.140000,-0.007141
9/9/2009,0.000000,0.241428,-0.440001,-0.234286
9/10/2009,0.000000,0.170000,-0.178572,0.071428
9/11/2009,0.000000,0.038571,-0.291429,-0.107143
9/14/2009,0.000000,0.438572,-0.082857,0.412857
9/15/2009,0.000000,0.229999,-0.064287,0.160000
9/16/2009,0.000000,0.680000,-0.015715,0.554285
9/17/2009,0.000000,0.687143,-0.001429,0.367143
9/18/2009,0.000000,0.102858,-0.152857,-0.115713
9/21/2009,0.000000,0.124286,-0.381428,-0.038571
9/22/2009,0.000000,0.027142,-0.334286,-0.101429
9/23/2009,0.000000,0.500000,-0.052856,0.014286
9/24/2009,0.000000,0.071428,-0.632856,-0.482857
9/25/2009,0.000000,0.498571,-0.081429,0.051427
9/28/2009,0.000000,0.401428,-0.077142,0.325714
9/29/2009,0.000000,0.095715,-0.345714,-0.192857
9/30/2009,0.000000,0.045714,-0.502857,-0.111429
10/1/2009,0.000000,0.124287,-0.664286,-0.641428
10/2/2009,0.000000,0.647143,-0.008571,0.498572
10/5/2009,0.000000,0.094286,-0.275714,-0.025714
10/6/2009,0.000000,0.324285,-0.062857,0.324285
10/7/2009,0.000000,0.112856,-0.104286,0.070000
10/8/2009,0.000000,0.112857,-0.252858,-0.198571
10/9/2009,0.000000,0.247143,-0.049999,0.214285
10/12/2009,0.000000,0.070000,-0.197143,-0.030000
10/13/2009,0.000000,0.077142,-0.132857,-0.087143
10/14/2009,0.000000,0.010000,-0.288571,-0.137142
10/15/2009,0.000000,0.184286,-0.014286,0.132857
10/16/2009,0.000000,0.144287,-0.215713,-0.185713
10/19/2009,0.000000,0.307143,-0.328571,0.287144
10/20/2009,0.000000,0.164285,-0.392857,-0.262858
10/21/2009,0.000000,1.312857,-0.041429,0.771429
10/22/2009,0.000000,0.450001,-0.312857,0.071428
10/23/2009,0.000000,0.014286,-0.352856,-0.251429
10/26/2009,0.000000,0.440000,-0.510001,-0.170001
10/27/2009,0.000000,0.164286,-0.744286,-0.612856
10/28/2009,0.000000,0.044286,-0.944287,-0.758572
10/29/2009,0.000000,0.258572,-0.408571,0.192856
10/30/2009,0.000000,0.105714,-1.127144,-1.080000
11/2/2009,0.000000,0.439999,-0.604286,-0.070001
11/3/2009,0.000000,0.238572,-0.275715,0.128571
11/4/2009,0.000000,0.445715,-0.071429,0.011429
11/5/2009,0.000000,0.371429,-0.082857,0.232857
11/6/2009,0.000000,0.382856,-0.015715,0.261428
11/9/2009,0.000000,0.708572,-0.097141,0.645716
11/10/2009,0.000000,0.565716,-0.001428,0.280001
11/11/2009,0.000000,0.062858,-0.390000,-0.187142
11/12/2009,0.000000,0.247143,-0.244285,-0.164285
11/13/2009,0.000000,0.280001,-0.114284,0.225716
11/16/2009,0.000000,0.359999,-0.067142,0.164286
11/17/2009,0.000000,0.194284,-0.154286,0.131427
11/18/2009,0.000000,0.065714,-0.362857,-0.082857
11/19/2009,0.000000,0.000000,-0.687144,-0.585715
11/20/2009,0.000000,0.177141,-0.198572,0.109998
11/23/2009,0.000000,0.428572,-0.007143,0.411428
11/24/2009,0.000000,0.078571,-0.347143,-0.127142
11/25/2009,0.000000,0.035714,-0.234285,-0.172857
11/27/2009,0.000000,0.534287,-0.121427,0.195715
11/30/2009,0.000000,0.081428,-0.334286,-0.171429
12/1/2009,0.000000,0.075714,-0.772856,-0.752857
12/2/2009,0.000000,0.351429,-0.458572,-0.389999
12/3/2009,0.000000,0.222856,-0.164286,-0.134287
12/4/2009,0.000000,0.025713,-1.345714,-0.911428
12/7/2009,0.000000,0.064285,-0.662857,-0.624287
12/8/2009,0.000000,0.427143,-0.094284,0.072859
12/9/2009,0.000000,0.982857,-0.138571,0.931429
12/10/2009,0.000000,0.028572,-0.482857,-0.438572
12/11/2009,0.000000,0.031429,-0.621430,-0.444287
12/14/2009,0.000000,0.294287,-0.401428,0.229999
12/15/2009,0.000000,0.240000,-0.365713,-0.237143
12/16/2009,0.000000,0.199999,-0.078573,-0.010000
12/17/2009,0.000000,0.105714,-0.465714,-0.342858
12/18/2009,0.000000,0.332857,-0.081429,0.322856
12/21/2009,0.000000,0.528572,-0.054285,0.311428
12/22/2009,0.000000,0.201430,-0.111429,0.131430
12/23/2009,0.000000,0.168571,-0.055714,0.128572
12/24/2009,0.000000,0.828572,-0.028572,0.784287
12/28/2009,0.000000,0.318571,-0.301428,-0.015714
12/29/2009,0.000000,0.012858,-0.557142,-0.504284
12/30/2009,0.000000,0.452858,-0.074285,0.401428
12/31/2009,0.000000,0.031427,-0.367144,-0.342858
1/4/2010,0.000000,0.152857,-0.150000,0.082857
1/5/2010,0.000000,0.141428,-0.192858,-0.031430
1/6/2010,0.000000,0.121430,-0.518570,-0.487142
1/7/2010,0.000000,0.035715,-0.385714,-0.167143
1/8/2010,0.000000,0.242859,-0.177141,0.240002
1/11/2010,0.000000,0.028572,-0.621428,-0.384285
1/12/2010,0.000000,0.082857,-0.395714,-0.209999
1/13/2010,0.000000,0.437141,-0.538572,0.397142
1/14/2010,0.000000,0.049999,-0.155714,-0.097144
1/15/2010,0.000000,0.095715,-0.722856,-0.714285
1/19/2010,0.000000,0.979999,-0.155714,0.958570
1/20/2010,0.000000,0.091427,-0.772857,-0.454286
1/21/2010,0.000000,0.175715,-0.695713,-0.572857
1/22/2010,0.000000,0.102856,-1.374287,-1.290001
1/25/2010,0.000000,0.312857,-0.331428,0.080000
1/26/2010,0.000000,1.108572,-0.481428,-0.001429
1/27/2010,0.000000,0.532858,-1.045713,0.147145
1/28/2010,0.000000,0.081428,-0.890001,-0.805716
1/29/2010,0.000000,0.160000,-1.547142,-1.288571
2/1/2010,0.000000,0.518572,-0.152857,0.337143
2/2/2010,0.000000,0.058570,-0.361430,-0.007143
2/3/2010,0.000000,0.718572,-0.107142,0.580000
2/4/2010,0.000000,0.234286,-0.737142,-0.668571
2/5/2010,0.000000,0.481428,-0.254286,0.404285
2/8/2010,0.000000,0.312857,-0.241430,-0.224287
2/9/2010,0.000000,0.154286,-0.238571,-0.032856
2/10/2010,0.000000,0.101429,-0.232856,-0.109998
2/11/2010,0.000000,0.695715,-0.117143,0.541428
2/12/2010,0.000000,0.504286,-0.372856,0.324285
2/16/2010,0.000000,0.250000,-0.060000,0.208570
2/17/2010,0.000000,0.017143,-0.475714,-0.234285
2/18/2010,0.000000,0.322857,-0.101427,0.185715
2/19/2010,0.000000,0.191429,-0.107143,-0.027144
2/22/2010,0.000000,0.022858,-0.449999,-0.274286
2/23/2010,0.000000,0.190001,-0.612858,-0.420000
2/24/2010,0.000000,0.458572,-0.055714,0.347143
2/25/2010,0.000000,0.782856,-0.070002,0.659999
2/26/2010,0.000000,0.398571,-0.054285,0.320000
3/1/2010,0.000000,0.535715,-0.042857,0.462858
3/2/2010,0.000000,0.128572,-0.312857,-0.154286
3/3/2010,0.000000,0.132856,-0.142857,0.055713
3/4/2010,0.000000,0.234286,-0.092857,0.204287
3/5/2010,0.000000,0.679999,-0.044287,0.572857
3/8/2010,0.000000,0.011429,-0.251428,-0.132858
3/9/2010,0.000000,0.955714,-0.060001,0.672858
3/10/2010,0.000000,0.235716,-0.090000,0.144285
3/11/2010,0.000000,0.227144,-0.084286,0.227144
3/12/2010,0.000000,0.051426,-0.231430,-0.110001
3/15/2010,0.000000,0.017143,-0.732859,-0.220002
3/16/2010,0.000000,0.114284,-0.238571,0.038570
3/17/2010,0.000000,0.221427,-0.232857,-0.111428
3/18/2010,0.000000,0.128571,-0.212858,0.078571
3/19/2010,0.000000,0.064285,-0.508572,-0.362858
3/22/2010,0.000000,0.789999,-0.045713,0.611429
3/23/2010,0.000000,0.448571,-0.220001,0.388569
3/24/2010,0.000000,0.365715,-0.018573,0.247143
3/25/2010,0.000000,0.007145,-0.667141,-0.610000
3/26/2010,0.000000,0.428573,-0.057140,0.278572
3/29/2010,0.000000,0.124287,-0.197143,-0.087143
3/30/2010,0.000000,0.125714,-0.335712,-0.107143
3/31/2010,0.000000,0.160000,-0.147144,-0.070000
4/1/2010,0.000000,0.188572,-0.665714,-0.205715
4/5/2010,0.000000,0.504284,-0.030003,0.501427
4/6/2010,0.000000,0.291428,-0.171429,0.191429
4/7/2010,0.000000,0.338573,-0.127144,0.150001
4/8/2010,0.000000,0.157142,-0.342858,-0.070000
4/9/2010,0.000000,0.065712,-0.138573,0.051426
4/12/2010,0.000000,0.124287,-0.055713,0.012860
4/13/2010,0.000000,0.134285,-0.107144,0.081428
4/14/2010,0.000000,0.075714,-0.172859,0.058571
4/15/2010,0.000000,0.464287,-0.038570,0.448574
4/16/2010,0.000000,0.367146,-0.574283,-0.167141
4/19/2010,0.000000,0.122856,-0.751431,0.005714
4/20/2010,0.000000,0.101429,-0.797142,-0.564285
4/21/2010,0.000000,0.207142,-0.438572,0.060001
4/22/2010,0.000000,1.215713,-0.291432,1.175712
4/23/2010,0.000000,0.598572,-0.141429,0.405713
4/26/2010,0.000000,0.082855,-0.527141,-0.340000
4/27/2010,0.000000,0.081429,-0.964283,-0.747143
4/28/2010,0.000000,0.107144,-0.977142,-0.235714
4/29/2010,0.000000,0.997143,-0.144287,0.802857
4/30/2010,0.000000,0.180001,-1.187145,-1.174285
5/3/2010,0.000000,0.577141,-0.137142,0.358570
5/4/2010,0.000000,0.057144,-0.877144,-0.601429
5/5/2010,0.000000,0.730000,-0.614288,0.422856
5/6/2010,0.000000,0.631428,-7.797144,-1.082859
5/7/2010,0.000000,0.408569,-2.642861,-1.121430
5/10/2010,0.000000,0.628571,-0.245716,0.534286
5/11/2010,0.000000,1.150002,-0.191429,0.668572
5/12/2010,0.000000,0.555714,-0.077144,0.407143
5/13/2010,0.000000,0.254287,-0.974285,-0.694283
5/14/2010,0.000000,0.188572,-0.808570,-0.191429
5/17/2010,0.000000,0.211426,-0.998573,-0.068573
5/18/2010,0.000000,0.224285,-0.960003,-0.660000
5/19/2010,0.000000,0.488571,-0.664284,-0.165715
5/20/2010,0.000000,0.281425,-0.810001,-0.588573
5/21/2010,0.000000,1.668572,-0.209999,1.357144
5/24/2010,0.000000,0.517143,-0.145714,-0.074287
5/25/2010,0.000000,1.058571,-0.312855,0.838573
5/26/2010,0.000000,0.292854,-0.904286,-0.852860
5/27/2010,0.000000,0.470001,-0.212856,0.392857
5/28/2010,0.000000,0.001430,-0.862858,-0.358570
6/1/2010,0.000000,0.892856,-0.104286,0.162857
6/2/2010,0.000000,0.037143,-0.601429,-0.084286
6/3/2010,0.000000,0.052857,-0.681431,-0.294288
6/4/2010,0.000000,0.527146,-0.511429,-0.321426
6/7/2010,0.000000,0.122856,-1.105713,-1.049999
6/8/2010,0.000000,0.079998,-1.084286,-0.558571
6/9/2010,0.000000,0.061428,-1.282856,-1.181427
6/10/2010,0.000000,0.877144,-0.377144,0.810002
6/11/2010,0.000000,0.804283,-0.122860,0.754284
6/14/2010,0.000000,0.455711,-0.278572,-0.240002
6/15/2010,0.000000,0.601429,-0.020000,0.578572
6/16/2010,0.000000,0.950001,-0.067142,0.878571
6/17/2010,0.000000,0.328571,-0.157143,0.181427
6/18/2010,0.000000,0.392856,-0.118573,0.260002
6/21/2010,0.000000,0.188572,-1.279999,-1.074283
6/22/2010,0.000000,0.544285,-0.094288,0.241428
6/23/2010,0.000000,0.011428,-0.954289,-0.515717
6/24/2010,0.000000,0.314285,-0.414288,-0.285717
6/25/2010,0.000000,0.029999,-0.607144,-0.480004
6/28/2010,0.000000,0.402855,-0.344288,0.195713
6/29/2010,0.000000,0.038570,-1.402859,-1.135715
6/30/2010,0.000000,0.180001,-0.957141,-0.739997
7/1/2010,0.000000,0.071431,-1.582855,-0.831428
7/2/2010,0.000000,0.062855,-1.041427,-0.507144
7/6/2010,0.000000,0.257142,-0.691429,-0.338573
7/7/2010,0.000000,1.182858,-0.105716,1.168572
7/8/2010,0.000000,0.060001,-1.084286,-0.627144
7/9/2010,0.000000,0.430001,-0.247143,0.390000
7/12/2010,0.000000,0.474285,-0.524285,-0.177144
7/13/2010,0.000000,0.011429,-1.412857,-0.645714
7/14/2010,0.000000,0.917145,-0.054283,0.478573
7/15/2010,0.000000,1.248569,-0.132859,0.459999
7/16/2010,0.000000,0.255715,-0.681427,-0.468570
7/19/2010,0.000000,0.000000,-1.468571,-0.614285
7/20/2010,0.000000,1.428570,-0.412857,1.284286
7/21/2010,0.000000,0.008572,-1.584286,-1.549999
7/22/2010,0.000000,0.331429,-0.338570,0.191429
7/23/2010,0.000000,0.470002,-0.115715,0.407143
7/26/2010,0.000000,0.014286,-0.327141,-0.102856
7/27/2010,0.000000,0.561428,-0.081428,0.458573
7/28/2010,0.000000,0.331432,-0.488571,-0.387142
7/29/2010,0.000000,0.277141,-0.658574,-0.371430
7/30/2010,0.000000,0.544284,-0.141426,0.194286
8/2/2010,0.000000,0.307141,-0.117145,0.201428
8/3/2010,0.000000,0.321426,-0.227143,0.131427
8/4/2010,0.000000,0.205711,-0.361432,0.020000
8/5/2010,0.000000,0.207142,-0.168571,-0.004284
8/6/2010,0.000000,0.244286,-0.307140,0.044289
8/9/2010,0.000000,0.095715,-0.272857,0.038571
8/10/2010,0.000000,0.085713,-0.328571,-0.062858
8/11/2010,0.000000,0.041428,-0.798573,-0.744286
8/12/2010,0.000000,0.915715,-0.081428,0.728573
8/13/2010,0.000000,0.032856,-0.365715,-0.364289
8/16/2010,0.000000,0.347142,-0.137142,0.008572
8/17/2010,0.000000,0.649997,-0.125718,0.270000
8/18/2010,0.000000,0.329998,-0.111431,0.101429
8/19/2010,0.000000,0.091431,-0.594284,-0.422855
8/20/2010,0.000000,0.647140,-0.055714,0.035713
8/23/2010,0.000000,0.029999,-0.934288,-0.855716
8/24/2010,0.000000,0.047146,-0.574284,-0.391426
8/25/2010,0.000000,0.849999,-0.119999,0.692856
8/26/2010,0.000000,0.042858,-0.738571,-0.738571
8/27/2010,0.000000,0.122860,-0.884285,-0.018570
8/30/2010,0.000000,0.712856,-0.011429,0.248570
8/31/2010,0.000000,0.387142,-0.214287,0.178574
9/1/2010,0.000000,0.569999,-0.169998,0.408573
9/2/2010,0.000000,0.129997,-0.384289,0.129997
9/3/2010,0.000000,0.527142,-0.084286,0.525715
9/7/2010,0.000000,0.412857,-0.055714,0.167145
9/8/2010,0.000000,0.658573,-0.097141,0.448574
9/9/2010,0.000000,0.211429,-0.302857,-0.281429
9/10/2010,0.000000,0.187141,-0.255715,0.031429
9/13/2010,0.000000,0.351429,-0.008571,0.174286
9/14/2010,0.000000,0.422859,-0.098572,0.264286
9/15/2010,0.000000,0.315712,-0.047145,0.292855
9/16/2010,0.000000,0.918571,-0.105713,0.904285
9/17/2010,0.000000,0.038574,-0.572857,-0.331428
9/20/2010,0.000000,1.100002,-0.032856,1.021431
9/21/2010,0.000000,0.498569,-0.152859,-0.012860
9/22/2010,0.000000,0.752857,-0.042858,0.720001
9/23/2010,0.000000,0.918572,-0.047142,0.369999
9/24/2010,0.000000,0.204285,-0.221432,0.031425
9/27/2010,0.000000,0.107143,-0.424286,-0.402859
9/28/2010,0.000000,0.000000,-2.395714,-0.701427
9/29/2010,0.000000,0.368572,-0.175713,0.020000
9/30/2010,0.000000,0.142857,-1.107143,-0.750000
10/1/2010,0.000000,0.061428,-0.685715,-0.518570
10/4/2010,0.000000,0.185715,-0.547146,-0.422859
10/5/2010,0.000000,1.064285,-0.025715,0.991429
10/6/2010,0.000000,0.342857,-0.618572,-0.057140
10/7/2010,0.000000,0.020001,-0.489998,-0.160000
10/8/2010,0.000000,0.398575,-0.244285,0.337143
10/11/2010,0.000000,0.357143,-0.020001,0.088573
10/12/2010,0.000000,0.584286,-0.417141,0.447144
10/13/2010,0.000000,0.251427,-0.057144,-0.008571
10/14/2010,0.000000,0.111427,-0.184284,0.088569
10/15/2010,0.000000,1.080002,-0.361427,1.042858
10/18/2010,0.000000,0.075714,-0.597145,-0.067146
10/19/2010,0.000000,1.481430,-0.482856,0.869999
10/20/2010,0.000000,0.750000,-0.304287,0.218570
10/21/2010,0.000000,0.340000,-0.794285,-0.405712
10/22/2010,0.000000,0.138569,-0.395718,-0.228573
10/25/2010,0.000000,0.358570,-0.092857,-0.035717
10/26/2010,0.000000,0.410003,-0.174282,0.168571
10/27/2010,0.000000,0.321426,-0.292858,0.025715
10/28/2010,0.000000,0.007141,-1.007145,-0.387146
10/29/2010,0.000000,0.235714,-0.480000,-0.464287
11/1/2010,0.000000,0.482857,-0.002857,0.279999
11/2/2010,0.000000,0.455716,0.000000,0.337143
11/3/2010,0.000000,0.215714,-0.405716,0.204285
11/4/2010,0.000000,0.675717,-0.060001,0.402859
11/5/2010,0.000000,0.225716,-0.177143,-0.122856
11/8/2010,0.000000,0.367142,-0.062858,0.202858
11/9/2010,0.000000,0.035717,-0.935715,-0.710000
11/10/2010,0.000000,0.304283,-0.441429,0.198571
11/11/2010,0.000000,0.485714,-0.107143,0.235714
11/12/2010,0.000000,0.071430,-1.767144,-1.138573
11/15/2010,0.000000,0.297142,-0.312859,-0.202858
11/16/2010,0.000000,0.268570,-0.914288,-0.590000
11/17/2010,0.000000,0.398571,-0.491428,-0.100002
11/18/2010,0.000000,0.638573,-0.072856,0.461430
11/19/2010,0.000000,0.061428,-0.390003,-0.177143
11/22/2010,0.000000,0.954285,-0.115715,0.954285
11/23/2010,0.000000,0.185715,-0.555713,-0.245712
11/24/2010,0.000000,0.485714,-0.035717,0.399998
11/26/2010,0.000000,0.565715,-0.114285,0.180000
11/29/2010,0.000000,0.282856,-0.588573,0.195713
11/30/2010,0.000000,0.117145,-0.381428,-0.341427
12/1/2010,0.000000,0.354287,-0.038570,0.161431
12/2/2010,0.000000,0.210003,-0.377140,0.088574
12/3/2010,0.000000,0.234283,-0.095715,0.061428
12/6/2010,0.000000,0.527142,-0.031429,0.215714
12/7/2010,0.000000,0.027145,-0.811428,-0.798569
12/8/2010,0.000000,0.198571,-0.360000,0.197140
12/9/2010,0.000000,0.052860,-0.444283,-0.338570
12/10/2010,0.000000,0.199997,-0.150002,0.129997
12/13/2010,0.000000,0.098571,-0.481427,-0.385712
12/14/2010,0.000000,0.115715,-0.390000,-0.205716
12/15/2010,0.000000,0.428570,-0.115715,0.051426
12/16/2010,0.000000,0.217144,-0.141426,0.022858
12/17/2010,0.000000,0.022857,-0.200001,-0.145714
12/20/2010,0.000000,0.235714,-0.481426,0.087143
12/21/2010,0.000000,0.198570,-0.135716,0.171428
12/22/2010,0.000000,0.194286,-0.115715,0.114284
12/23/2010,0.000000,0.021431,-0.261429,-0.199997
12/27/2010,0.000000,0.369999,-0.190002,0.261429
12/28/2010,0.000000,0.107143,-0.121430,-0.062855
12/29/2010,0.000000,0.032859,-0.160000,-0.132855
12/30/2010,0.000000,0.004284,-0.347141,-0.259999
12/31/2010,0.000000,0.075715,-0.234287,-0.055713
1/3/2011,0.000000,0.660000,-0.114284,0.561429
1/4/2011,0.000000,0.008572,-0.612857,-0.164283
1/5/2011,0.000000,0.684285,-0.007141,0.635716
1/6/2011,0.000000,0.075715,-0.259998,-0.141429
1/7/2011,0.000000,0.337143,-0.298568,0.304287
1/10/2011,0.000000,0.628571,-0.237144,0.517144
1/11/2011,0.000000,0.011429,-0.772854,-0.462856
1/12/2011,0.000000,0.168572,-0.178570,0.167145
1/13/2011,0.000000,0.211429,-0.187142,0.074287
1/14/2011,0.000000,0.369999,-0.207142,0.369999
1/18/2011,0.000000,2.177140,-0.502857,1.590001
1/19/2011,0.000000,0.035713,-1.638573,-1.358570
1/20/2011,0.000000,0.267143,-0.901428,-0.535713
1/21/2011,0.000000,0.158573,-1.019997,-1.007141
1/24/2011,0.000000,1.511429,-0.021427,1.511429
1/25/2011,0.000000,0.730000,-0.251427,0.724285
1/26/2011,0.000000,0.377143,-0.208573,0.127143
1/27/2011,0.000000,0.130001,-0.135711,-0.081428
1/28/2011,0.000000,0.032860,-1.519997,-1.152855
1/31/2011,0.000000,0.605717,-0.214287,0.502857
2/1/2011,0.000000,0.621430,-0.045711,0.532860
2/2/2011,0.000000,0.114288,-0.128571,-0.018570
2/3/2011,0.000000,0.062858,-0.750000,-0.051426
2/4/2011,0.000000,0.437145,-0.018570,0.408573
2/7/2011,0.000000,0.765717,-0.035713,0.570000
2/8/2011,0.000000,0.262855,-0.218571,0.217144
2/9/2011,0.000000,0.544285,-0.045715,0.424286
2/10/2011,0.000000,0.372856,-1.341427,-0.407143
2/11/2011,0.000000,0.435715,-0.172856,0.300003
2/14/2011,0.000000,0.384285,-0.011429,0.341427
2/15/2011,0.000000,0.111427,-0.234288,0.101429
2/16/2011,0.000000,0.585713,-0.042858,0.332855
2/17/2011,0.000000,0.431431,-0.104286,0.150002
2/18/2011,0.000000,0.112857,-1.312859,-1.164284
2/22/2011,0.000000,0.464286,-0.632855,-0.505715
2/23/2011,0.000000,0.838573,-0.022858,0.549999
2/24/2011,0.000000,0.161430,-0.807144,-0.162857
2/25/2011,0.000000,0.452858,-0.065716,0.414287
2/28/2011,0.000000,0.544285,-0.017143,0.281429
3/1/2011,0.000000,0.035713,-1.112858,-0.880001
3/2/2011,0.000000,0.627143,-0.222859,0.308570
3/3/2011,0.000000,0.371429,-0.181427,0.338573
3/4/2011,0.000000,0.031429,-0.331429,-0.010002
3/7/2011,0.000000,0.038570,-1.441430,-0.862858
3/8/2011,0.000000,0.355717,-0.379997,0.121430
