Date,Open,High,Low,Close,Open_diff
8/18/2009,1.000000,1.016148,0.998639,1.014663,1.012783
8/19/2009,1.000000,1.015668,0.998157,1.011367,0.992378
8/20/2009,1.000000,1.010547,0.997757,1.008183,1.002309
8/21/2009,1.000000,1.010259,0.994930,1.009365,1.007936
8/24/2009,1.000000,1.003468,0.989125,0.993769,1.005318
8/25/2009,1.000000,1.008734,0.998053,0.999646,1.002366
8/26/2009,1.000000,1.003730,0.987213,0.991061,0.997166
8/27/2009,1.000000,1.004859,0.976770,1.004148,1.008004
8/28/2009,1.000000,1.001277,0.978290,0.987113,1.016642
8/31/2009,1.000000,1.004103,0.990128,1.000297,0.988886
9/1/2009,1.000000,1.011965,0.981844,0.983987,0.998692
9/2/2009,1.000000,1.018163,0.996902,1.003402,0.995886
9/3/2009,1.000000,1.003965,0.991348,1.000661,1.007628
9/4/2009,1.000000,1.020445,0.998864,1.018113,1.004383
9/8/2009,1.000000,1.000925,0.994335,0.999711,1.015677
9/9/2009,1.000000,1.009781,0.982174,0.990508,0.999133
9/10/2009,1.000000,1.006916,0.992735,1.002906,1.005376
9/11/2009,1.000000,1.001561,0.988202,0.995662,1.002028
9/14/2009,1.000000,1.017971,0.996605,1.016917,0.992275
9/15/2009,1.000000,1.009251,0.997414,1.006435,1.001842
9/16/2009,1.000000,1.026743,0.999382,1.021799,1.016157
9/17/2009,1.000000,1.026431,0.999945,1.014122,1.000605
9/18/2009,1.000000,1.003875,0.994242,0.995641,1.006936
9/21/2009,1.000000,1.004721,0.985512,0.998535,0.996054
9/22/2009,1.000000,1.001026,0.987364,0.996166,1.006358
9/23/2009,1.000000,1.018878,0.998004,1.000539,1.004987
9/24/2009,1.000000,1.002671,0.976336,0.981944,1.009164
9/25/2009,1.000000,1.019175,0.996868,1.001978,0.990153
9/28/2009,1.000000,1.015283,0.997063,1.012400,1.008225
9/29/2009,1.000000,1.003588,0.987040,0.992770,1.003116
9/30/2009,1.000000,1.001719,0.981088,0.995809,1.004046
10/1/2009,1.000000,1.004694,0.974912,0.975776,1.000000
10/2/2009,1.000000,1.024971,0.999669,1.019238,1.003041
10/5/2009,1.000000,1.003545,0.989635,0.999033,1.007031
10/6/2009,1.000000,1.012091,0.997656,1.012091,1.009246
10/7/2009,1.000000,1.004163,0.996153,1.002582,0.998684
10/8/2009,1.000000,1.004143,0.990716,0.992710,1.002155
10/9/2009,1.000000,1.009155,0.998148,1.007938,0.998415
10/12/2009,1.000000,1.002565,0.992776,0.998901,1.002888
10/13/2009,1.000000,1.002833,0.995121,0.996800,0.999057
10/14/2009,1.000000,1.000364,0.989493,0.995007,1.011736
10/15/2009,1.000000,1.006803,0.999473,1.004904,0.991322
10/16/2009,1.000000,1.005334,0.992025,0.993134,0.993650
10/19/2009,1.000000,1.011445,0.987756,1.010700,0.998936
10/20/2009,1.000000,1.005733,0.986291,0.990827,1.056568
10/21/2009,1.000000,1.046061,0.998546,1.027065,1.003824
10/22/2009,1.000000,1.015388,0.989301,1.002443,0.998926
10/23/2009,1.000000,1.000486,0.987992,0.991444,1.002437
10/26/2009,1.000000,1.015123,0.982472,0.994157,0.998676
10/27/2009,1.000000,1.005703,0.974164,0.978727,0.995950
10/28/2009,1.000000,1.001568,0.966567,0.973142,1.001723
10/29/2009,1.000000,1.009282,0.985333,1.006923,1.013514
10/30/2009,1.000000,1.003774,0.959757,0.961440,0.998523
11/2/2009,1.000000,1.016228,0.977713,0.997418,1.006897
11/3/2009,1.000000,1.008890,0.989726,1.004791,0.992288
11/4/2009,1.000000,1.016358,0.997378,1.000419,1.010490
11/5/2009,1.000000,1.013514,0.996985,1.008472,1.008333
11/6/2009,1.000000,1.013921,0.999429,1.009506,0.992166
11/9/2009,1.000000,1.025185,0.996547,1.022951,1.013379
11/10/2009,1.000000,1.019700,0.999950,1.009750,0.997816
11/11/2009,1.000000,1.002151,0.986654,0.993596,1.007784
11/12/2009,1.000000,1.008516,0.991582,0.994339,0.999459
11/13/2009,1.000000,1.009661,0.996057,1.007788,1.004357
11/16/2009,1.000000,1.012264,0.997713,1.005597,1.005038
11/17/2009,1.000000,1.006599,0.994759,1.004464,0.997338
11/18/2009,1.000000,1.002227,0.987702,0.997192,0.997778
11/19/2009,1.000000,1.000000,0.976492,0.979962,0.993445
11/20/2009,1.000000,1.006226,0.993020,1.003866,0.993217
11/23/2009,1.000000,1.014778,0.999754,1.014187,1.015406
11/24/2009,1.000000,1.002679,0.988165,0.995666,0.997329
11/25/2009,1.000000,1.001217,0.992016,0.994109,1.004696
11/27/2009,1.000000,1.018773,0.995733,1.006877,0.975660
11/30/2009,1.000000,1.002834,0.988365,0.994033,1.002592
12/1/2009,1.000000,1.002621,0.973250,0.973942,1.011655
12/2/2009,1.000000,1.012364,0.983866,0.986279,1.010103
12/3/2009,1.000000,1.007902,0.994175,0.995239,1.006064
12/4/2009,1.000000,1.000901,0.952829,0.968052,1.016388
12/7/2009,1.000000,1.002328,0.975998,0.977395,1.000000
12/8/2009,1.000000,1.015790,0.996515,1.002693,1.002170
12/9/2009,1.000000,1.035968,0.994929,1.034086,1.007426
12/10/2009,1.000000,1.001003,0.983058,0.984612,1.008595
12/11/2009,1.000000,1.001112,0.978006,0.984275,1.006873
12/14/2009,1.000000,1.010544,0.985617,1.008241,1.003596
12/15/2009,1.000000,1.008579,0.986927,0.991523,0.994162
12/16/2009,1.000000,1.007176,0.997181,0.999641,1.004790
12/17/2009,1.000000,1.003809,0.983218,0.987645,0.996052
12/18/2009,1.000000,1.012062,0.997049,1.011699,1.006828
12/21/2009,1.000000,1.018873,0.998062,1.011120,1.003173
12/22/2009,1.000000,1.007070,0.996089,1.004613,1.006104
12/23/2009,1.000000,1.005865,0.998062,1.004473,1.004192
12/24/2009,1.000000,1.028494,0.999017,1.026971,1.007175
12/28/2009,1.000000,1.010533,0.990034,0.999480,1.012820
12/29/2009,1.000000,1.000423,0.981658,0.983398,1.004820
12/30/2009,1.000000,1.015180,0.997510,1.013456,0.998709
12/31/2009,1.000000,1.001032,0.987942,0.988739,1.007040
1/4/2010,1.000000,1.005013,0.995080,1.002718,1.012813
1/5/2010,1.000000,1.004613,0.993709,0.998975,1.002757
1/6/2010,1.000000,1.003965,0.983067,0.984094,1.000000
1/7/2010,1.000000,1.001181,0.987249,0.994475,1.003697
1/8/2010,1.000000,1.008084,0.994104,1.007989,0.998670
1/11/2010,1.000000,1.000940,0.979558,0.987359,1.003868
1/12/2010,1.000000,1.002773,0.986758,0.992973,0.995621
1/13/2010,1.000000,1.014721,0.981864,1.013374,1.000722
1/14/2010,1.000000,1.001666,0.994812,0.996764,0.997437
1/15/2010,1.000000,1.003176,0.976011,0.976295,1.007162
1/19/2010,1.000000,1.032928,0.994768,1.032208,1.011654
1/20/2010,1.000000,1.002978,0.974827,0.985203,0.999396
1/21/2010,1.000000,1.005800,0.977037,0.981092,1.001653
1/22/2010,1.000000,1.003482,0.953477,0.956330,0.993800
1/25/2010,1.000000,1.010814,0.988544,1.002765,1.024071
1/26/2010,1.000000,1.037679,0.983637,0.999951,1.014182
1/27/2010,1.000000,1.018032,0.964612,1.004980,1.004419
1/28/2010,1.000000,1.002781,0.969599,0.972478,0.985809
1/29/2010,1.000000,1.005570,0.946141,0.955142,1.008982
2/1/2010,1.000000,1.018870,0.994438,1.012268,1.001614
2/2/2010,1.000000,1.002093,0.987086,0.999745,1.006060
2/3/2010,1.000000,1.025772,0.996157,1.020802,0.996477
2/4/2010,1.000000,1.008336,0.973771,0.976211,0.987452
2/5/2010,1.000000,1.017495,0.990759,1.014691,1.003020
2/8/2010,1.000000,1.011191,0.991364,0.991977,1.001177
2/9/2010,1.000000,1.005498,0.991498,0.998829,1.011848
2/10/2010,1.000000,1.003624,0.991679,0.996069,0.998471
2/11/2010,1.000000,1.024990,0.995792,1.019448,0.998770
2/12/2010,1.000000,1.017818,0.986826,1.011458,0.997181
2/16/2010,1.000000,1.008666,0.997920,1.007230,1.007785
2/17/2010,1.000000,1.000588,0.983692,0.991968,1.003884
2/18/2010,1.000000,1.011209,0.996479,1.006447,0.995458
2/19/2010,1.000000,1.006638,0.996285,0.999059,0.994727
2/22/2010,1.000000,1.000791,0.984432,0.990511,1.003322
2/23/2010,1.000000,1.006650,0.978550,0.985300,0.997904
2/24/2010,1.000000,1.016193,0.998033,1.012258,1.005937
2/25/2010,1.000000,1.027764,0.997517,1.023407,0.983654
2/26/2010,1.000000,1.013786,0.998122,1.011068,1.001881
3/1/2010,1.000000,1.018226,0.998542,1.015747,1.005522
3/2/2010,1.000000,1.004287,0.989568,0.994855,1.004498
3/3/2010,1.000000,1.004451,0.995214,1.001867,1.000431
3/4/2010,1.000000,1.007836,0.996894,1.006833,0.999761
3/5/2010,1.000000,1.022146,0.998558,1.018656,1.020075
3/8/2010,1.000000,1.000364,0.992000,0.995773,1.004841
3/9/2010,1.000000,1.030644,0.998076,1.021575,0.996485
3/10/2010,1.000000,1.007372,0.997185,1.004512,1.003632
3/11/2010,1.000000,1.007101,0.997365,1.007101,0.995864
3/12/2010,1.000000,1.001583,0.992875,0.996613,1.008293
3/15/2010,1.000000,1.000532,0.977238,0.993167,0.994616
3/16/2010,1.000000,1.003569,0.992551,1.001204,1.001519
3/17/2010,1.000000,1.006892,0.992752,0.996532,1.002005
3/18/2010,1.000000,1.004016,0.993351,1.002454,0.999911
3/19/2010,1.000000,1.002002,0.984163,0.988701,1.000623
3/22/2010,1.000000,1.025083,0.998549,1.019413,0.991991
3/23/2010,1.000000,1.013916,0.993175,1.012055,1.003960
3/24/2010,1.000000,1.011246,0.999429,1.007600,0.996847
3/25/2010,1.000000,1.000217,0.979777,0.981509,1.006758
3/26/2010,1.000000,1.013103,0.998253,1.008517,1.010148
3/29/2010,1.000000,1.003734,0.994077,0.997382,1.009095
3/30/2010,1.000000,1.003719,0.990068,0.996830,1.018116
3/31/2010,1.000000,1.004756,0.995626,0.997919,0.998474
4/1/2010,1.000000,1.005560,0.980372,0.993935,1.010255
4/5/2010,1.000000,1.015023,0.999106,1.014937,0.995805
4/6/2010,1.000000,1.008564,0.994962,1.005626,0.998784
4/7/2010,1.000000,1.009894,0.996285,1.004383,1.000042
4/8/2010,1.000000,1.004575,0.990018,0.997962,0.999335
4/9/2010,1.000000,1.001905,0.995982,1.001491,1.006168
4/12/2010,1.000000,1.003592,0.998390,1.000372,1.001696
4/13/2010,1.000000,1.003887,0.996899,1.002357,0.998225
4/14/2010,1.000000,1.002161,0.995067,1.001672,1.011756
4/15/2010,1.000000,1.013223,0.998901,1.012776,1.000366
4/16/2010,1.000000,1.010339,0.983828,0.995293,0.998594
4/19/2010,1.000000,1.003481,0.978707,1.000162,0.998504
4/20/2010,1.000000,1.002857,0.977549,0.984107,1.005950
4/21/2010,1.000000,1.005603,0.988138,1.001623,1.058097
4/22/2010,1.000000,1.032954,0.992100,1.031870,0.996219
4/23/2010,1.000000,1.015635,0.996306,1.010597,1.005704
4/26/2010,1.000000,1.002133,0.986428,0.991246,1.003877
4/27/2010,1.000000,1.002133,0.974745,0.980432,0.991725
4/28/2010,1.000000,1.002849,0.974017,0.993732,1.004618
4/29/2010,1.000000,1.026538,0.996160,1.021367,1.005428
4/30/2010,1.000000,1.004679,0.969143,0.969478,1.002494
5/3/2010,1.000000,1.015312,0.996361,1.009513,1.010533
5/4/2010,1.000000,1.001522,0.976644,0.983986,0.987010
5/5/2010,1.000000,1.020195,0.983006,1.011698,0.978158
5/6/2010,1.000000,1.017413,0.784974,0.970137,0.991562
5/7/2010,1.000000,1.011735,0.924090,0.967790,0.989685
5/10/2010,1.000000,1.017582,0.993127,1.014945,1.061011
5/11/2010,1.000000,1.031965,0.994679,1.018583,0.991535
5/12/2010,1.000000,1.015005,0.997917,1.010994,1.010603
5/13/2010,1.000000,1.006762,0.974090,0.981536,1.004311
5/14/2010,1.000000,1.005173,0.977818,0.994748,0.987614
5/17/2010,1.000000,1.005811,0.972556,0.998115,1.003467
5/18/2010,1.000000,1.006109,0.973850,0.982022,1.010857
5/19/2010,1.000000,1.013707,0.981363,0.995351,0.988667
5/20/2010,1.000000,1.008144,0.976559,0.982967,0.973987
5/21/2010,1.000000,1.050168,0.993686,1.040804,0.979223
5/24/2010,1.000000,1.014639,0.995875,0.997897,1.020469
5/25/2010,1.000000,1.030959,0.990850,1.024525,0.969971
5/26/2010,1.000000,1.008197,0.974688,0.976128,1.019819
5/27/2010,1.000000,1.013129,0.994054,1.010974,1.026586
5/28/2010,1.000000,1.000039,0.976715,0.990323,1.023841
6/1/2010,1.000000,1.024067,0.997189,1.004390,1.010939
6/2/2010,1.000000,1.000983,0.984086,0.997770,1.014224
6/3/2010,1.000000,1.001395,0.982012,0.992232,1.004660
6/4/2010,1.000000,1.014291,0.986135,0.991286,0.981339
6/7/2010,1.000000,1.003330,0.970034,0.971544,1.009103
6/8/2010,1.000000,1.002211,0.970028,0.984560,1.009166
6/9/2010,1.000000,1.001710,0.964290,0.967113,1.008583
6/10/2010,1.000000,1.025078,0.989217,1.023158,1.006743
6/11/2010,1.000000,1.022681,0.996535,1.021271,0.990899
6/14/2010,1.000000,1.012463,0.992382,0.993436,1.009664
6/15/2010,1.000000,1.016468,0.999452,1.015843,1.005348
6/16/2010,1.000000,1.025469,0.998200,1.023554,1.005430
6/17/2010,1.000000,1.008500,0.995935,1.004693,1.012535
6/18/2010,1.000000,1.010101,0.996951,1.006685,1.001398
6/21/2010,1.000000,1.004754,0.967734,0.972920,1.013208
6/22/2010,1.000000,1.013999,0.997575,1.006210,1.007366
6/23/2010,1.000000,1.000291,0.975672,0.986853,1.002666
6/24/2010,1.000000,1.008118,0.989299,0.992620,1.000111
6/25/2010,1.000000,1.000778,0.984263,0.987558,1.003941
6/28/2010,1.000000,1.010565,0.990971,1.005132,1.000862
6/29/2010,1.000000,1.001022,0.962820,0.969900,0.984420
6/30/2010,1.000000,1.004908,0.973901,0.979822,1.002108
7/1/2010,1.000000,1.001966,0.956429,0.977114,1.011013
7/2/2010,1.000000,1.001756,0.970897,0.985828,1.008089
7/6/2010,1.000000,1.007171,0.980717,0.990558,1.016441
7/7/2010,1.000000,1.033055,0.997046,1.032656,1.007481
7/8/2010,1.000000,1.001600,0.971084,0.983275,1.014729
7/9/2010,1.000000,1.011717,0.993266,1.010627,0.995350
7/12/2010,1.000000,1.012842,0.985804,0.995204,0.995802
7/13/2010,1.000000,1.000312,0.961415,0.982366,0.996230
7/14/2010,1.000000,1.025744,0.998476,1.013433,0.990389
7/15/2010,1.000000,1.035209,0.996253,1.012972,0.982194
7/16/2010,1.000000,1.007070,0.981160,0.987045,1.006880
7/19/2010,1.000000,1.000000,0.958860,0.982792,0.999920
7/20/2010,1.000000,1.041169,0.988102,1.037011,0.989087
7/21/2010,1.000000,1.000226,0.958165,0.959071,1.052404
7/22/2010,1.000000,1.009003,0.990803,1.005200,1.013531
7/23/2010,1.000000,1.012797,0.996849,1.011086,0.992549
7/26/2010,1.000000,1.000385,0.991192,0.997231,1.000231
7/27/2010,1.000000,1.015065,0.997815,1.012305,1.006132
7/28/2010,1.000000,1.008799,0.987029,0.989722,0.998447
7/29/2010,1.000000,1.007441,0.982317,0.990027,0.999042
7/30/2010,1.000000,1.014889,0.996131,1.005315,0.991399
8/2/2010,1.000000,1.008255,0.996851,1.005414,1.012400
8/3/2010,1.000000,1.008620,0.993908,1.003525,0.996792
8/4/2010,1.000000,1.005479,0.990374,1.000533,1.003474
8/5/2010,1.000000,1.005540,0.995492,0.999885,0.995247
8/6/2010,1.000000,1.006583,0.991724,1.001193,0.992663
8/9/2010,1.000000,1.002562,0.992695,1.001033,1.005344
8/10/2010,1.000000,1.002309,0.991149,0.998307,0.992741
8/11/2010,1.000000,1.001135,0.978113,0.979601,0.984542
8/12/2010,1.000000,1.025984,0.997689,1.020674,0.986011
8/13/2010,1.000000,1.000914,0.989827,0.989867,0.999444
8/16/2010,1.000000,1.009815,0.996122,1.000242,0.993898
8/17/2010,1.000000,1.018194,0.996481,1.007558,1.009853
8/18/2010,1.000000,1.009154,0.996909,1.002813,1.001548
8/19/2010,1.000000,1.002531,0.983547,0.988293,0.999091
8/20/2010,1.000000,1.018164,0.998436,1.001002,0.998039
8/23/2010,1.000000,1.000834,0.974026,0.976210,1.008612
8/24/2010,1.000000,1.001360,0.983434,0.988709,0.987266
8/25/2010,1.000000,1.024996,0.996471,1.020375,0.992123
8/26/2010,1.000000,1.001222,0.978937,0.978937,1.010540
8/27/2010,1.000000,1.003557,0.974395,0.999462,1.006118
8/30/2010,1.000000,1.020726,0.999668,1.007227,0.996441
8/31/2010,1.000000,1.011205,0.993798,1.005169,0.997320
9/1/2010,1.000000,1.016123,0.995191,1.011557,1.017976
9/2/2010,1.000000,1.003622,0.989294,1.003622,1.003715
9/3/2010,1.000000,1.014465,0.997687,1.014426,1.011580
9/7/2010,1.000000,1.011261,0.998480,1.004559,0.991769
9/8/2010,1.000000,1.017746,0.997382,1.012087,1.007641
9/9/2010,1.000000,1.005584,0.992001,0.992567,1.008063
9/10/2010,1.000000,1.004977,0.993199,1.000836,1.000456
9/13/2010,1.000000,1.009254,0.999774,1.004590,1.009149
9/14/2010,1.000000,1.011119,0.997408,1.006949,0.996892
9/15/2010,1.000000,1.008241,0.998769,1.007644,1.000410
9/16/2010,1.000000,1.023794,0.997262,1.023424,1.000074
9/17/2010,1.000000,1.000972,0.985559,0.991645,1.004050
9/20/2010,1.000000,1.027891,0.999167,1.025898,1.002578
9/21/2010,1.000000,1.012295,0.996230,0.999683,1.002224
9/22/2010,1.000000,1.018641,0.998939,1.017827,0.996265
9/23/2010,1.000000,1.022457,0.998848,1.009045,0.995065
9/24/2010,1.000000,1.004896,0.994694,1.000753,1.011007
9/27/2010,1.000000,1.002551,0.989897,0.990407,1.005679
9/28/2010,1.000000,1.000000,0.942523,0.983172,1.002095
9/29/2010,1.000000,1.008982,0.995718,1.000487,1.001290
9/30/2010,1.000000,1.003460,0.973183,0.981834,1.005672
10/1/2010,1.000000,1.001503,0.983226,0.987314,1.008458
10/4/2010,1.000000,1.004616,0.986399,0.989489,0.996744
10/5/2010,1.000000,1.026418,0.999362,1.024610,1.012059
10/6/2010,1.000000,1.008288,0.985048,0.998619,1.002250
10/7/2010,1.000000,1.000482,0.988186,0.996142,1.003977
10/8/2010,1.000000,1.009564,0.994138,1.008090,1.008609
10/11/2010,1.000000,1.008482,0.999525,1.002104,1.002278
10/12/2010,1.000000,1.013845,0.990115,1.010595,1.000169
10/13/2010,1.000000,1.005863,0.998668,0.999800,1.005560
10/14/2010,1.000000,1.002585,0.995724,1.002055,1.005164
10/15/2010,1.000000,1.024590,0.991771,1.023744,1.016969
10/18/2010,1.000000,1.001664,0.986875,0.998524,1.011851
10/19/2010,1.000000,1.034179,0.988860,1.020072,0.954088
10/20/2010,1.000000,1.016990,0.993107,1.004951,0.998417
10/21/2010,1.000000,1.007619,0.982200,0.990908,1.005893
10/22/2010,1.000000,1.003138,0.991038,0.994823,0.998546
10/25/2010,1.000000,1.008121,0.997897,0.999191,1.005269
10/26/2010,1.000000,1.009353,0.996024,1.003845,0.993621
10/27/2010,1.000000,1.007313,0.993337,1.000585,0.998702
10/28/2010,1.000000,1.000162,0.977107,0.991200,1.000390
10/29/2010,1.000000,1.005424,0.988956,0.989317,0.996691
11/1/2010,1.000000,1.011184,0.999934,1.006485,1.004120
11/2/2010,1.000000,1.010391,1.000000,1.007687,1.009271
11/3/2010,1.000000,1.004850,0.990879,1.004593,1.006497
11/4/2010,1.000000,1.014995,0.998669,1.008940,1.008472
11/5/2010,1.000000,1.004969,0.996101,0.997296,0.999120
11/8/2010,1.000000,1.008102,0.998613,1.004477,1.000221
11/9/2010,1.000000,1.000779,0.979598,0.984520,1.007627
11/10/2010,1.000000,1.006727,0.990241,1.004390,1.001772
11/11/2010,1.000000,1.010794,0.997619,1.005238,0.990473
11/12/2010,1.000000,1.001582,0.960854,0.974778,0.997947
11/15/2010,1.000000,1.006743,0.992900,0.995396,1.001396
11/16/2010,1.000000,1.006149,0.979066,0.986491,0.995701
11/17/2010,1.000000,1.009263,0.988579,0.997676,0.998707
11/18/2010,1.000000,1.014646,0.998329,1.010583,1.015641
11/19/2010,1.000000,1.001396,0.991135,0.995974,0.998509
11/22/2010,1.000000,1.021782,0.997359,1.021782,0.999837
11/23/2010,1.000000,1.004187,0.987470,0.994460,0.990714
11/24/2010,1.000000,1.010897,0.999199,1.008974,1.010592
11/26/2010,1.000000,1.012622,0.997450,1.004016,0.996633
11/29/2010,1.000000,1.006276,0.986941,1.004342,1.001587
11/30/2010,1.000000,1.002615,0.991484,0.992377,0.989491
12/1/2010,1.000000,1.007866,0.999144,1.003584,1.013241
12/2/2010,1.000000,1.004630,0.991686,1.001953,1.003571
12/3/2010,1.000000,1.005173,0.997886,1.001356,0.996417
12/6/2010,1.000000,1.011580,0.999310,1.004739,1.003780
12/7/2010,1.000000,1.000587,0.982458,0.982736,1.011401
12/8/2010,1.000000,1.004349,0.992116,1.004317,1.004462
12/9/2010,1.000000,1.001149,0.990346,0.992643,1.003489
12/10/2010,1.000000,1.004380,0.996715,1.002847,0.999656
12/13/2010,1.000000,1.002127,0.989611,0.991676,1.011885
12/14/2010,1.000000,1.002518,0.991515,0.995524,1.000187
12/15/2010,1.000000,1.009375,0.997469,1.001125,0.999095
12/16/2010,1.000000,1.004734,0.996917,1.000498,1.002279
12/17/2010,1.000000,1.000497,0.995647,0.996829,1.001183
12/20/2010,1.000000,1.005131,0.989521,1.001897,1.003088
12/21/2010,1.000000,1.004303,0.997059,1.003715,1.002452
12/22/2010,1.000000,1.004193,0.997503,1.002466,1.000494
12/23/2010,1.000000,1.000462,0.994369,0.995692,0.999508
12/27/2010,1.000000,1.008022,0.995880,1.005668,0.997682
12/28/2010,1.000000,1.002301,0.997392,0.998650,1.003788
12/29/2010,1.000000,1.000705,0.996567,0.997149,1.002304
12/30/2010,1.000000,1.000092,0.992534,0.994408,1.000584
12/31/2010,1.000000,1.001641,0.994922,0.998792,0.997806
1/3/2011,1.000000,1.014187,0.997543,1.012069,1.009549
1/4/2011,1.000000,1.000180,0.987095,0.996541,1.008708
1/5/2011,1.000000,1.014535,0.999848,1.013503,0.994748
1/6/2011,1.000000,1.001583,0.994563,0.997042,1.002156
1/7/2011,1.000000,1.007066,0.993742,1.006377,1.000779
1/10/2011,1.000000,1.012986,0.995101,1.010684,1.008063
1/11/2011,1.000000,1.000232,0.984313,0.990605,1.007096
1/12/2011,1.000000,1.003438,0.996358,1.003409,1.004713
1/13/2011,1.000000,1.004288,0.996205,1.001507,1.002149
1/14/2011,1.000000,1.007488,0.995808,1.007488,1.000607
1/18/2011,1.000000,1.046249,0.989318,1.033776,0.945592
1/19/2011,1.000000,1.000718,0.967073,0.972700,1.022604
1/20/2011,1.000000,1.005558,0.981244,0.988854,0.992887
1/21/2011,1.000000,1.003326,0.978608,0.978878,1.003276
1/24/2011,1.000000,1.032368,0.999541,1.032368,1.000459
1/25/2011,1.000000,1.015193,0.994767,1.015074,0.996681
1/26/2011,1.000000,1.007698,0.995743,1.002595,1.004569
1/27/2011,1.000000,1.002647,0.997237,0.998342,0.999796
1/28/2011,1.000000,1.000668,0.969085,0.976552,1.002797
1/31/2011,1.000000,1.012627,0.995533,1.010482,0.999107
2/1/2011,1.000000,1.012745,0.999062,1.010929,1.005835
2/2/2011,1.000000,1.002323,0.997387,0.999623,0.998319
2/3/2011,1.000000,1.001280,0.984729,0.998953,0.998490
2/4/2011,1.000000,1.008905,0.999622,1.008323,1.000582
2/7/2011,1.000000,1.015407,0.999281,1.011469,1.004012
2/8/2011,1.000000,1.005202,0.995674,1.004298,1.005115
2/9/2011,1.000000,1.010727,0.999099,1.008362,0.999972
2/10/2011,1.000000,1.007303,0.973726,0.992026,0.997850
2/11/2011,1.000000,1.008598,0.996589,1.005920,1.000592
2/14/2011,1.000000,1.007539,0.999776,1.006699,0.999832
2/15/2011,1.000000,1.002172,0.995434,1.001977,1.000028
2/16/2011,1.000000,1.011364,0.999168,1.006458,1.002501
2/17/2011,1.000000,1.008454,0.997957,1.002939,0.983807
2/18/2011,1.000000,1.002202,0.974380,0.977280,1.001144
2/22/2011,1.000000,1.009499,0.987053,0.989654,0.976010
2/23/2011,1.000000,1.017327,0.999528,1.011365,1.000473
2/24/2011,1.000000,1.003285,0.983577,0.996686,1.004086
2/25/2011,1.000000,1.009182,0.998668,1.008399,1.006941
2/28/2011,1.000000,1.010847,0.999658,1.005609,1.008846
3/1/2011,1.000000,1.000703,0.978085,0.982671,1.006398
3/2/2011,1.000000,1.012544,0.995542,1.006172,1.001861
3/3/2011,1.000000,1.007279,0.996445,1.006635,1.014399
3/4/2011,1.000000,1.000611,0.993557,0.999806,1.001418
3/7/2011,1.000000,1.000747,0.972081,0.983287,1.003889
3/8/2011,1.000000,1.007016,0.992505,1.002395,0.998734
3/9/2011,1.000000,1.000197,0.988469,0.993741,0.996992
3/10/2011,1.000000,1.001862,0.987912,0.992982,0.990496
3/11/2011,1.000000,1.020241,0.999044,1.019286,0.996135
3/14/2011,1.000000,1.009344,0.994705,1.001076,1.003381
3/15/2011,1.000000,1.016779,0.994154,1.009734,0.967587
3/16/2011,1.000000,1.002924,0.953977,0.964942,0.990070
3/17/2011,1.000000,1.008253,0.981682,0.993498,1.020666
3/18/2011,1.000000,1.003174,0.978851,0.980838,1.007441
3/21/2011,1.000000,1.011161,0.997827,1.009851,1.016089
3/22/2011,1.000000,1.000175,0.990016,0.996030,1.009608
3/23/2011,1.000000,1.002771,0.990185,0.999735,0.994373
3/24/2011,1.000000,1.012140,0.991254,1.009127,1.007842
3/25/2011,1.000000,1.011463,0.996983,1.009969,1.008986
3/28/2011,1.000000,1.003313,0.992326,0.992326,1.004580
3/29/2011,1.000000,1.009492,0.995398,1.009492,0.992067
3/30/2011,1.000000,1.000684,0.990874,0.994268,0.999088
3/31/2011,1.000000,1.009932,0.999134,1.006207,0.993489
4/1/2011,1.000000,1.001367,0.977756,0.981345,1.007460
4/4/2011,1.000000,1.000842,0.982835,0.990938,0.999274
4/5/2011,1.000000,1.015609,0.997062,1.005638,0.987690
4/6/2011,1.000000,1.007854,0.988043,0.990680,1.006875
4/7/2011,1.000000,1.006891,0.993878,0.999941,1.000177
4/8/2011,1.000000,1.000677,0.982437,0.985703,1.005443
4/11/2011,1.000000,1.004819,0.987906,0.990241,0.997015
4/12/2011,1.000000,1.009804,0.999123,1.005779,0.999063
4/13/2011,1.000000,1.003343,0.992538,1.003313,1.007882
4/14/2011,1.000000,1.003584,0.991816,0.992891,0.996043
4/15/2011,1.000000,1.001020,0.980498,0.982478,1.002647
4/18/2011,1.000000,1.018798,0.981785,1.017633,0.995847
4/19/2011,1.000000,1.014650,0.995827,1.014290,1.003767
4/20/2011,1.000000,1.006521,0.994149,0.996798,1.016723
4/21/2011,1.000000,1.000366,0.981746,0.987887,1.036769
4/25/2011,1.000000,1.009733,0.999886,1.007621,0.998974
4/26/2011,1.000000,1.003874,0.987925,0.990951,1.001728
4/27/2011,1.000000,1.000312,0.985408,0.994067,1.005194
4/28/2011,1.000000,1.010283,0.998065,1.001618,0.988691
4/29/2011,1.000000,1.020676,0.999683,1.009660,1.000087
5/2/2011,1.000000,1.002087,0.987877,0.990107,0.998886
5/3/2011,1.000000,1.005460,0.993190,1.000604,1.004938
5/4/2011,1.000000,1.010251,0.996038,1.003762,1.000172
5/5/2011,1.000000,1.007319,0.993255,0.995264,0.996653
5/6/2011,1.000000,1.000886,0.990048,0.991335,1.008479
5/9/2011,1.000000,1.003852,0.996177,0.999253,1.003462
5/10/2011,1.000000,1.002293,0.993608,1.001605,1.003711
